Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
8.0,185.0,3.0,131.0,131.0,0.92,0.92,0.0,0.92,0.07999999999999996
8.0,221.0,3.0,434.0,434.0,0.757,0.757,0.0,0.757,0.243
8.0,221.0,3.0,161.0,161.0,0.917,0.917,0.0,0.917,0.08299999999999996
8.0,253.0,3.0,102.0,102.0,0.935,0.935,0.0,0.935,0.06499999999999995
8.0,201.0,3.0,141.0,141.0,0.923,0.923,0.0,0.923,0.07699999999999996
8.0,209.0,3.0,505.0,505.0,0.873,0.873,0.0,0.873,0.127
8.0,187.0,3.0,625.0,625.0,0.626,0.626,0.0,0.626,0.374
8.0,187.0,3.0,625.0,625.0,0.628,0.628,0.0,0.628,0.372
8.0,205.0,3.0,173.0,173.0,0.99,0.99,0.0,0.99,0.010000000000000009
8.0,215.0,3.0,382.0,382.0,0.973,0.973,0.0,0.973,0.027000000000000024
9.0,473.0,3.0,445.0,445.0,0.976,0.976,0.0,0.976,0.02400000000000002
9.0,473.0,3.0,445.0,445.0,0.979,0.979,0.0,0.979,0.02100000000000002
9.0,437.0,3.0,131.0,131.0,0.92,0.92,0.0,0.92,0.07999999999999996
9.0,355.0,3.0,213.0,213.0,0.991,0.991,0.0,0.991,0.009000000000000008
9.0,407.0,3.0,198.0,198.0,0.795,0.795,0.0,0.795,0.20499999999999996
9.0,355.0,3.0,348.0,348.0,0.837,0.837,0.0,0.837,0.16300000000000003
9.0,415.0,3.0,217.0,217.0,0.915,0.915,0.0,0.915,0.08499999999999996
9.0,415.0,3.0,316.0,316.0,0.747,0.747,0.0,0.747,0.253
9.0,473.0,3.0,445.0,445.0,0.972,0.972,0.0,0.972,0.028000000000000025
9.0,481.0,3.0,477.0,477.0,0.891,0.891,0.0,0.891,0.10899999999999999
10.0,1003.0,3.0,573.0,528.0,0.116,0.608,0.608,0.724,0.276
10.0,869.0,3.0,188.0,188.0,0.947,0.947,0.0,0.947,0.05300000000000005
10.0,905.0,3.0,197.0,197.0,0.901,0.901,0.0,0.901,0.09899999999999998
10.0,917.0,3.0,342.0,342.0,0.919,0.919,0.0,0.919,0.08099999999999996
10.0,655.0,3.0,200.0,200.0,0.944,0.944,0.0,0.944,0.05600000000000005
10.0,893.0,3.0,281.0,281.0,0.961,0.961,0.0,0.961,0.039000000000000035
10.0,959.0,3.0,195.0,195.0,0.993,0.993,0.0,0.993,0.007000000000000006
10.0,831.0,3.0,222.0,222.0,0.944,0.944,0.0,0.944,0.05600000000000005
10.0,755.0,3.0,252.0,252.0,0.928,0.928,0.0,0.928,0.07199999999999995
10.0,781.0,3.0,33.0,33.0,0.96,0.96,0.0,0.96,0.040000000000000036
11.0,1713.0,3.0,284.0,284.0,0.884,0.884,0.0,0.884,0.11599999999999999
11.0,1843.0,3.0,117.0,117.0,0.889,0.889,0.0,0.889,0.11099999999999999
