Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
8.0,185.0,3.0,110.0,110.0,0.913,0.913,0.0,0.913,0.08699999999999997
8.0,221.0,3.0,161.0,161.0,0.982,0.982,0.0,0.982,0.018000000000000016
8.0,221.0,3.0,434.0,434.0,0.583,0.583,0.0,0.583,0.41700000000000004
8.0,253.0,3.0,81.0,81.0,0.74,0.74,0.0,0.74,0.26
8.0,201.0,3.0,306.0,306.0,0.856,0.856,0.0,0.856,0.14400000000000002
8.0,209.0,3.0,515.0,505.0,0.219,0.424,0.424,0.643,0.357
8.0,187.0,3.0,477.0,477.0,0.941,0.941,0.0,0.941,0.05900000000000005
8.0,187.0,3.0,477.0,477.0,0.951,0.951,0.0,0.951,0.049000000000000044
8.0,205.0,3.0,173.0,173.0,0.97,0.97,0.0,0.97,0.030000000000000027
8.0,215.0,3.0,433.0,433.0,0.42,0.42,0.0,0.42,0.5800000000000001
9.0,473.0,3.0,445.0,445.0,0.885,0.885,0.0,0.885,0.11499999999999999
9.0,473.0,3.0,305.0,305.0,0.487,0.487,0.0,0.487,0.513
9.0,437.0,3.0,278.0,278.0,0.482,0.482,0.0,0.482,0.518
9.0,355.0,3.0,213.0,213.0,0.97,0.97,0.0,0.97,0.030000000000000027
9.0,407.0,3.0,93.0,93.0,0.802,0.802,0.0,0.802,0.19799999999999995
9.0,355.0,3.0,213.0,213.0,0.789,0.789,0.0,0.789,0.21099999999999997
9.0,415.0,3.0,217.0,217.0,0.754,0.754,0.0,0.754,0.246
9.0,415.0,3.0,181.0,181.0,0.476,0.476,0.0,0.476,0.524
9.0,473.0,3.0,305.0,305.0,0.467,0.467,0.0,0.467,0.5329999999999999
9.0,481.0,3.0,534.0,534.0,0.752,0.752,0.0,0.752,0.248
10.0,1003.0,3.0,415.0,415.0,0.721,0.721,0.0,0.721,0.279
10.0,869.0,3.0,197.0,197.0,0.872,0.872,0.0,0.872,0.128
10.0,905.0,3.0,197.0,197.0,0.81,0.81,0.0,0.81,0.18999999999999995
10.0,917.0,3.0,342.0,342.0,0.886,0.886,0.0,0.886,0.11399999999999999
10.0,655.0,3.0,200.0,200.0,0.757,0.757,0.0,0.757,0.243
10.0,893.0,3.0,377.0,377.0,0.729,0.729,0.0,0.729,0.271
10.0,959.0,3.0,195.0,195.0,0.977,0.977,0.0,0.977,0.02300000000000002
10.0,831.0,3.0,222.0,222.0,0.86,0.86,0.0,0.86,0.14
